ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
"10299","33","66.49","6","2194.17","2004-09-30","Shipped","3","9","2004","Motorcycles","69","S24_2360","Toys of Finland, Co.","90-224 8555","Keskuskatu 45",\N,"Helsinki",\N,"21240","Finland","EMEA","Karttunen","Matti","Small"
"10403","27","79.65","4","2150.55","2005-04-08","Shipped","2","4","2005","Motorcycles","69","S24_2360","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10124","32","72.7","10","2326.4","2003-05-21","Shipped","2","5","2003","Classic Cars","90","S24_2766","Signal Gift Stores","7025551838","8489 Strong St.",\N,"Las Vegas","NV","83030","USA",\N,"King","Sue","Small"
"10148","21","73.6","4","1545.6","2003-09-11","Shipped","3","9","2003","Classic Cars","90","S24_2766","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Small"
"10241","47","94.5","6","4441.5","2004-04-13","Shipped","2","4","2004","Classic Cars","90","S24_2766","Mini Caravy","88.60.1555","24, place Kluber",\N,"Strasbourg",\N,"67000","France","EMEA","Citeaux","Frederique","Medium"
"10267","38","87.24","3","3315.12","2004-07-07","Shipped","3","7","2004","Classic Cars","90","S24_2766","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Medium"
"10279","49","79.97","3","3918.53","2004-08-09","Shipped","3","8","2004","Classic Cars","90","S24_2766","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10288","35","80.87","9","2830.45","2004-09-01","Shipped","3","9","2004","Classic Cars","90","S24_2766","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Small"
"10407","76","94.5","6","7182","2005-04-22","On Hold","2","4","2005","Classic Cars","90","S24_2766","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Large"
"10420","39","100","9","3933.93","2005-05-29","In Process","2","5","2005","Classic Cars","90","S24_2766","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10114","24","30.06","1","721.44","2003-04-01","Shipped","2","4","2003","Classic Cars","35","S24_2840","La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",\N,"Paris",\N,"75012","France","EMEA","Bertrand","Marie","Small"
"10127","39","38.19","12","1489.41","2003-06-03","Shipped","2","6","2003","Classic Cars","35","S24_2840","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Small"
"10141","21","42.43","6","891.03","2003-08-01","Shipped","3","8","2003","Classic Cars","35","S24_2840","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Small"
"10151","30","40.31","4","1209.3","2003-09-21","Shipped","3","9","2003","Classic Cars","35","S24_2840","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Small"
"10246","49","36.07","6","1767.43","2004-05-05","Shipped","2","5","2004","Classic Cars","35","S24_2840","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10259","31","33.24","5","1030.44","2004-06-15","Shipped","2","6","2004","Classic Cars","35","S24_2840","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Small"
"10271","38","41.72","6","1585.36","2004-07-20","Shipped","3","7","2004","Classic Cars","35","S24_2840","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10281","20","40.66","2","813.2","2004-08-19","Shipped","3","8","2004","Classic Cars","35","S24_2840","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10292","39","30.06","9","1172.34","2004-09-08","Shipped","3","9","2004","Classic Cars","35","S24_2840","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10412","30","36.07","6","1082.1","2005-05-03","Shipped","2","5","2005","Classic Cars","35","S24_2840","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10425","31","33.24","5","1030.44","2005-05-31","In Process","2","5","2005","Classic Cars","35","S24_2840","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10119","41","59.6","4","2443.6","2003-04-28","Shipped","2","4","2003","Planes","68","S24_2841","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10131","35","67.14","5","2349.9","2003-06-16","Shipped","2","6","2003","Planes","68","S24_2841","Gift Ideas Corp.","2035554407","2440 Pompton St.",\N,"Glendale","CT","97561","USA",\N,"Lewis","Dan","Small"
"10143","27","60.97","8","1646.19","2003-08-10","Shipped","3","8","2003","Planes","68","S24_2841","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Small"
"10249","20","67.82","1","1356.4","2004-05-08","Shipped","2","5","2004","Planes","68","S24_2841","Cambridge Collectables Co.","6175555555","4658 Baden Av.",\N,"Cambridge","MA","51247","USA",\N,"Tseng","Kyung","Small"
"10262","24","67.14","10","1611.36","2004-06-24","Cancelled","2","6","2004","Planes","68","S24_2841","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10274","40","65.08","2","2603.2","2004-07-21","Shipped","3","7","2004","Planes","68","S24_2841","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Small"
"10284","30","73.99","12","2219.7","2004-08-21","Shipped","3","8","2004","Planes","68","S24_2841","Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",\N,"Oslo",\N,"N 0106","Norway","EMEA","Klaeboe","Jan","Small"
"10296","21","71.25","8","1496.25","2004-09-15","Shipped","3","9","2004","Planes","68","S24_2841","Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",\N,"Munich",\N,"80686","Germany","EMEA","Donnermeyer","Michael","Small"
"10400","24","61.66","2","1479.84","2005-04-01","Shipped","2","4","2005","Planes","68","S24_2841","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10415","21","67.82","1","1424.22","2005-05-09","Disputed","2","5","2005","Planes","68","S24_2841","Australian Collectables, Ltd","61-9-3844-6555","7 Allen Street",\N,"Glen Waverly","Victoria","3150","Australia","APAC","Connery","Sean","Small"
"10124","25","93.95","9","2348.75","2003-05-21","Shipped","2","5","2003","Classic Cars","117","S24_2887","Signal Gift Stores","7025551838","8489 Strong St.",\N,"Las Vegas","NV","83030","USA",\N,"King","Sue","Small"
"10148","34","100","3","4392.12","2003-09-11","Shipped","3","9","2003","Classic Cars","117","S24_2887","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Medium"
"10241","28","98.65","5","2762.2","2004-04-13","Shipped","2","4","2004","Classic Cars","117","S24_2887","Mini Caravy","88.60.1555","24, place Kluber",\N,"Strasbourg",\N,"67000","France","EMEA","Citeaux","Frederique","Small"
"10267","43","100","2","4645.72","2004-07-07","Shipped","3","7","2004","Classic Cars","117","S24_2887","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Medium"
"10279","48","100","2","5580.96","2004-08-09","Shipped","3","8","2004","Classic Cars","117","S24_2887","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10288","48","100","8","6539.04","2004-09-01","Shipped","3","9","2004","Classic Cars","117","S24_2887","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Medium"
"10407","59","98.65","5","5820.35","2005-04-22","On Hold","2","4","2005","Classic Cars","117","S24_2887","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Medium"
"10420","55","96.3","8","5296.5","2005-05-29","In Process","2","5","2005","Classic Cars","117","S24_2887","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10122","39","30.96","4","1207.44","2003-05-08","Shipped","2","5","2003","Classic Cars","37","S24_2972","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Small"
"10135","20","35.87","1","717.4","2003-07-02","Shipped","3","7","2003","Classic Cars","37","S24_2972","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10147","25","42.67","1","1066.75","2003-09-05","Shipped","3","9","2003","Classic Cars","37","S24_2972","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Small"
"10239","20","44.56","2","891.2","2004-04-12","Shipped","2","4","2004","Classic Cars","37","S24_2972","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Small"
"10253","40","42.67","7","1706.8","2004-06-01","Cancelled","2","6","2004","Classic Cars","37","S24_2972","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10266","34","40.4","8","1373.6","2004-07-06","Shipped","3","7","2004","Classic Cars","37","S24_2972","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10278","31","38.89","8","1205.59","2004-08-06","Shipped","3","8","2004","Classic Cars","37","S24_2972","Signal Gift Stores","7025551838","8489 Strong St.",\N,"Las Vegas","NV","83030","USA",\N,"King","Sue","Small"
"10287","36","39.65","6","1427.4","2004-08-30","Shipped","3","8","2004","Classic Cars","37","S24_2972","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Small"
"10405","47","44.56","2","2094.32","2005-04-14","Shipped","2","4","2005","Classic Cars","37","S24_2972","Mini Caravy","88.60.1555","24, place Kluber",\N,"Strasbourg",\N,"67000","France","EMEA","Citeaux","Frederique","Small"
"10419","15","42.67","7","640.05","2005-05-17","Shipped","2","5","2005","Classic Cars","37","S24_2972","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10119","35","87.62","13","3066.7","2003-04-28","Shipped","2","4","2003","Vintage Cars","88","S24_3151","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Medium"
"10129","41","94.71","4","3883.11","2003-06-12","Shipped","2","6","2003","Vintage Cars","88","S24_3151","Stylish Desk Decors, Co.","(171) 555-0297","35 King George",\N,"London",\N,"WX3 6FW","UK","EMEA","Brown","Ann","Medium"
"10142","49","98.25","1","4814.25","2003-08-08","Shipped","3","8","2003","Vintage Cars","88","S24_3151","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10248","30","100","5","3053.7","2004-05-07","Cancelled","2","5","2004","Vintage Cars","88","S24_3151","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Medium"
"10261","22","91.17","3","2005.74","2004-06-17","Shipped","2","6","2004","Vintage Cars","88","S24_3151","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Small"
"10273","27","100","6","2796.12","2004-07-21","Shipped","3","7","2004","Vintage Cars","88","S24_3151","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Small"
"10283","34","92.94","8","3159.96","2004-08-20","Shipped","3","8","2004","Vintage Cars","88","S24_3151","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Medium"
"10295","46","84.97","3","3908.62","2004-09-10","Shipped","3","9","2004","Vintage Cars","88","S24_3151","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10414","60","100","5","6107.4","2005-05-06","On Hold","2","5","2005","Vintage Cars","88","S24_3151","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10124","49","83.04","11","4068.96","2003-05-21","Shipped","2","5","2003","Classic Cars","85","S24_3191","Signal Gift Stores","7025551838","8489 Strong St.",\N,"Las Vegas","NV","83030","USA",\N,"King","Sue","Medium"
"10148","31","73.62","5","2282.22","2003-09-11","Shipped","3","9","2003","Classic Cars","85","S24_3191","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Small"
"10241","26","81.33","7","2114.58","2004-04-13","Shipped","2","4","2004","Classic Cars","85","S24_3191","Mini Caravy","88.60.1555","24, place Kluber",\N,"Strasbourg",\N,"67000","France","EMEA","Citeaux","Frederique","Small"
"10267","44","96.74","4","4256.56","2004-07-07","Shipped","3","7","2004","Classic Cars","85","S24_3191","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Medium"
"10279","33","71.06","4","2344.98","2004-08-09","Shipped","3","8","2004","Classic Cars","85","S24_3191","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10288","34","68.49","10","2328.66","2004-09-01","Shipped","3","9","2004","Classic Cars","85","S24_3191","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Small"
"10407","13","81.33","7","1057.29","2005-04-22","On Hold","2","4","2005","Classic Cars","85","S24_3191","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10420","35","96.74","10","3385.9","2005-05-29","In Process","2","5","2005","Classic Cars","85","S24_3191","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10122","34","50.21","9","1707.14","2003-05-08","Shipped","2","5","2003","Classic Cars","61","S24_3371","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Small"
"10135","27","66.13","6","1785.51","2003-07-02","Shipped","3","7","2003","Classic Cars","61","S24_3371","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10147","30","68.58","6","2057.4","2003-09-05","Shipped","3","9","2003","Classic Cars","61","S24_3371","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Small"
"10238","47","62.45","2","2935.15","2004-04-09","Shipped","2","4","2004","Classic Cars","61","S24_3371","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Small"
"10253","24","52.66","12","1263.84","2004-06-01","Cancelled","2","6","2004","Classic Cars","61","S24_3371","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10266","47","62.45","13","2935.15","2004-07-06","Shipped","3","7","2004","Classic Cars","61","S24_3371","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10276","20","61.23","2","1224.6","2004-08-02","Shipped","3","8","2004","Classic Cars","61","S24_3371","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Small"
"10287","20","67.97","11","1359.4","2004-08-30","Shipped","3","8","2004","Classic Cars","61","S24_3371","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Small"
"10419","55","52.66","12","2896.3","2005-05-17","Shipped","2","5","2005","Classic Cars","61","S24_3371","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10119","20","72.98","5","1459.6","2003-04-28","Shipped","2","4","2003","Vintage Cars","65","S24_3420","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10131","29","59.18","6","1716.22","2003-06-16","Shipped","2","6","2003","Vintage Cars","65","S24_3420","Gift Ideas Corp.","2035554407","2440 Pompton St.",\N,"Glendale","CT","97561","USA",\N,"Lewis","Dan","Small"
"10143","33","77.59","9","2560.47","2003-08-10","Shipped","3","8","2003","Vintage Cars","65","S24_3420","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Small"
"10249","25","69.7","2","1742.5","2004-05-08","Shipped","2","5","2004","Vintage Cars","65","S24_3420","Cambridge Collectables Co.","6175555555","4658 Baden Av.",\N,"Cambridge","MA","51247","USA",\N,"Tseng","Kyung","Small"
"10262","46","70.35","11","3236.1","2004-06-24","Cancelled","2","6","2004","Vintage Cars","65","S24_3420","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10274","24","72.33","3","1735.92","2004-07-21","Shipped","3","7","2004","Vintage Cars","65","S24_3420","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Small"
